titulo;url;municipio;uf;categoria;latitude;longitude;localizacao_confirmada;data;qtd_municipio;qtd_categoria
Salvador tem 22 mil pessoas morando nas ruas;https://www.metro1.com.br/noticias/cidade/31921,salvador-tem-22-mil-pessoas-morando-nas-ruas;Salvador;BA;Outros;-12.938161448402628;-38.46702852884107;True;2026-04-23 16:45:21.150188;61;785
Homens, negros e adultos: conheça o perfil da população em situação de rua em Salvador;https://www.correio24horas.com.br/minha-bahia/homens-negros-e-adultos-conheca-o-perfil-da-populacao-em-situacao-de-rua-em-salvador-0124;Salvador;BA;Outros;-12.943338799609155;-38.462941888743906;True;2026-04-23 16:45:23.775852;61;785
Pontos de Cidadania ampliam acesso a direitos e fortalecem cuidado à população em situação de rua em Salvador;https://s3saude.org.br/pontos-de-cidadania-ampliam-acesso-a-direitos-e-fortalecem-cuidado-a-populacao-em-situacao-de-rua-em-salvador/;Salvador;BA;Outros;-12.932029957647742;-38.496812394186065;True;2026-04-23 16:45:28.911684;61;785
TRT-BA realiza mutirão para prestar orientações trabalhistas à população em situação de rua em Salvador;https://www.varelanet.com.br/noticias/cidade/trt-ba-realiza-mutirao-para-prestar-orientacoes-trabalhistas-a-populacao-em-situacao-de-rua-em-salvador;Salvador;BA;Outros;-12.919710260220766;-38.46643651161948;True;2026-04-23 16:45:37.151370;61;785
Projeto Axé Brasil;https://www.projetoaxe.org/brasil/axemedia/sumario-executivo-de-pesquisa-mapeamento-contagem-e-caracterizacao-da-populacao-em-situacao-de-rua-em-salvador/;Salvador;BA;Outros;-12.904688039940748;-38.479379702002625;True;2026-04-23 16:45:41.101205;61;785
Vídeo mostra suspeitos de morte de ‘morador de rua’ no crime;https://jornalmassa.com.br/seguranca-publica/video-mostra-suspeitos-de-morte-de-morador-de-rua-no-crime-1252427;Salvador;BA;Morte;-12.995909552872142;-38.49311547818503;True;2026-04-23 16:45:44.787280;61;754
'Parecia bola de fogo', diz policial que ajudou morador de rua queimado;https://g1.globo.com/bahia/noticia/2012/07/parecia-bola-de-fogo-diz-policial-que-ajudou-morador-de-rua-queimado.html;Salvador;BA;Morte;-12.95857987906936;-38.50292172298405;True;2026-04-23 16:45:47.303746;61;754
Morador de rua é encontrado morto após noite fria em SP;https://www.correio24horas.com.br/brasil/morador-de-rua-e-encontrado-morto-apos-noite-fria-em-sp-0523;São Paulo;SP;Morte;-23.556251935754076;-46.61821707531738;True;2026-04-23 16:45:58.576879;159;754
Manifestantes queimam ônibus no Jardim das Margaridas após morte de morador;https://www.metro1.com.br/noticias/cidade/61190,manifestantes-queimam-onibus-no-jardim-das-margaridas-apos-morte-de-morador;Salvador;BA;Morte;-12.884893329748305;-38.373646466022166;True;2026-04-23 16:46:01.383546;61;754
Lincoln Senna fala sobre coincidência em caso de morte de morador de rua: “Não sou eu”;https://primeirosegundo.com.br/lincoln-senna-fala-sobre-coincidencia-em-caso-de-morte-de-morador-de-rua-nao-sou-eu/;Salvador;BA;Morte;-12.99405226200736;-38.49378329169121;True;2026-04-23 16:46:07.962597;61;754
"Morador de rua é encontrado morto próxima a UPA na Zona Leste de SP; veja o que se sabe";https://www.bnewssaopaulo.com.br/noticias/policia/morador-de-rua-e-encontrado-morto-proxima-a-upa.html;São Paulo;SP;Morte;-23.533286649016635;-46.639855589474834;True;2026-04-23 16:46:10.178056;159;754
Idoso morador de rua é morto a tiros em Candeias;https://www.candeiasmix.com.br/policia/9147/idoso-morador-de-rua-e-morto-a-tiros-em-candeias/;Salvador;BA;Morte;-12.98634153550787;-38.48236421434371;True;2026-04-23 16:46:13.317460;61;754
Morador de rua é encontrado morto no início da onda de frio em SP;https://atarde.com.br/brasil/morador-de-rua-e-encontrado-morto-no-inicio-da-onda-de-frio-em-sp-882889;São Paulo;SP;Morte;-23.56381968368767;-46.67587654996217;True;2026-04-23 16:46:16.322738;159;754
Homem em situação de rua é encontrado morto em Brotas;https://atarde.com.br/policia/homem-em-situacao-de-rua-e-encontrado-morto-em-brotas-1346320;Salvador;BA;Morte;-12.962936303773741;-38.49337934529498;True;2026-04-23 16:46:19.145464;61;754
Homem encontrado morto no mar em Salvador pode ter fugido de tentativa de linchamento após estupro;https://www.brasil247.com/regionais/nordeste/homem-encontrado-morto-no-mar-em-salvador-pode-ter-fugido-de-tentativa-de-linchamento-apos-estupro;Salvador;BA;Morte;-12.96317468605152;-38.486854982534865;True;2026-04-23 16:46:22.440948;61;754
A morte de um homem no bairro do Corredor da Vitória, na cidade de Salvador, fez com que os quatro suspeitos tivessem a prisão em flagrante convertida em preventiva nesta segunda-feira (25). O momento;https://www.facebook.com/jornalmassaoficial/posts/937895095011612/;Salvador;BA;Morte;-12.962995224983816;-38.47458786636863;True;2026-04-23 16:46:26.644966;61;754
Moradores protestam após morte durante operação contra o Comando Vermelho em Salvador;https://www.correio24horas.com.br/minha-bahia/moradores-protestam-apos-morte-durante-operacao-contra-o-comando-vermelho-em-salvador-1125;Rio de Janeiro;RJ;Morte;-22.90310179577862;-43.217132599863916;True;2026-04-23 16:46:29.681984;216;754
Corpo de morador em situação de rua é encontrado em frente a estação Acesso Norte;https://www.portalsalvadorfm.com.br/policia/corpo-de-morador-em-situacao-de-rua-e-encontrado-em-frente-a-estacao-acesso-norte/;Salvador;BA;Morte;-12.965643734998041;-38.48710297884893;True;2026-04-23 16:46:31.491326;61;754
Morador de rua é agredido até a morte e polícia investiga participação de comerciantes;https://www.ibahia.com/salvador/morador-de-rua-e-agredido-ate-a-morte-e-policia-investiga-participacao-de-comerciantes;Salvador;BA;Morte;-12.974211253239055;-38.49939522977463;True;2026-04-23 16:46:37.272719;61;754
Homem que matou mãe em Salvador queria que vítima vendesse imóvel;https://g1.globo.com/ba/bahia/noticia/2026/04/17/homem-que-matou-mae-em-salvador.ghtml;Salvador;BA;Outros;-12.962664287773304;-38.47655730934868;True;2026-04-23 16:46:41.783881;61;785
"Vídeo mostra morador de rua rendido antes de ser morto por PMs; veja";https://www.terra.com.br/noticias/brasil/policia/video-mostra-morador-de-rua-rendido-antes-de-ser-morto-por-pms-veja,79ad9ce9c80531877dcb52230f91b686s2b41edn.html;São Paulo;SP;Morte;-23.55197699500696;-46.64654123105416;True;2026-04-23 16:46:47.199515;159;754
Morre casal morador de rua que foi incendiado nas Sete Portas;https://www.metro1.com.br/noticias/cidade/36185,morre-casal-morador-de-rua-que-foi-incendiado-nas-sete-portas;Salvador;BA;Outros;-12.981303494672689;-38.46581779052458;True;2026-04-23 16:46:50.397225;61;785
Travesti é suspeita de matar morador de rua;https://atarde.com.br/bahia/bahiasalvador/travesti-e-suspeita-de-matar-morador-de-rua-792831;Salvador;BA;Morte;-12.97517679272763;-38.49244635192565;True;2026-04-23 16:46:53.054064;61;754
Suspeito de matar morador de rua em Salvador é preso em estação do metrô;https://atarde.com.br/salvador/suspeito-de-matar-morador-de-rua-em-salvador-e-preso-em-estacao-do-metro-1305913;Salvador;BA;Outros;-12.941390894092201;-38.4712467852118;True;2026-04-23 16:46:55.640969;61;785
Traficantes do CV fecham rua e executam jovem com mais de 70 tiros em Salvador;https://www.correio24horas.com.br/salvador/traficantes-do-cv-fecham-rua-e-executam-jovem-com-mais-de-70-tiros-em-salvador-1225;Salvador;BA;Morte;-12.977861700297447;-38.49939379980602;True;2026-04-23 16:46:59.634859;61;754
"Em rua próxima ao Farol, Barra tem novo assassinato em plena luz do dia; ""Não sei o que será de nós"", dizem moradores";https://www.metro1.com.br/noticias/cidade/113676,em-rua-proxima-ao-farol-barra-tem-novo-assassinato-em-plena-luz-do-dia-nao-sei-o-que-sera-de-nos-dizem-moradores;Salvador;BA;Morte;-12.96894876379772;-38.48682057422711;True;2026-04-23 16:47:03.047696;61;754
"Osba suspende músicos presos por assassinato de morador de rua em Salvador; Concerto de Páscoa é cancelado";https://todabahia.com.br/osba-suspende-musicos-presos-por-assassinato-de-morador-de-rua-em-salvador-concerto-de-pascoa-e-cancelado/;Salvador;BA;Violência;-12.936674978568439;-38.47860478709146;True;2026-04-23 16:47:06.044061;61;81
Quatro moradores em situação de rua são mortos em Salvador | CNN NOVO DIA;https://www.youtube.com/watch?v=U65CEOwcZbc;Salvador;BA;Morte;-12.992982379565564;-38.47202394194222;True;2026-04-23 16:47:09.347447;61;754
JUSTIÇA DE ALAGOAS ABSOLVE TRÊS POLICIAIS POR ASSASSINATO DE MORADOR DE RUA EM MACEIÓ;https://vitoriofm.com.br/justica-de-alagoas-absolve-tres-policiais-por-assassinato-de-morador-de-rua-em-maceio/;Maceió;AL;Morte;-9.550283123665137;-35.760706295799814;True;2026-04-23 16:47:13.816493;68;754
Veja o que se sabe sobre o desabamento do teto da ‘igreja de ouro’ em Salvador (BA);https://record.r7.com/fala-brasil/video/veja-o-que-se-sabe-sobre-o-desabamento-do-teto-da-igreja-de-ouro-em-salvador-ba-06022025/;Salvador;BA;Morte;-12.962603751407903;-38.4988559021945;True;2026-04-23 16:47:27.961081;61;754
Tragédia no Rio: Corpo de Sem-Teto da Bahia é Liberado para Sepultamento em Salvador;https://www.noticias-do-brasil.news/crime/violencia-contra-vulneraveis/corpo-de-sem-teto-baiano-liberado-para-sepultamento-no-rio.html;Rio de Janeiro;RJ;Morte;-22.919185715447497;-43.223116943079205;True;2026-04-23 16:47:30.070846;216;754
Turista morre após desabamento de teto de igreja em Salvador;https://www.poder360.com.br/poder-brasil/turista-morre-apos-desabamento-de-teto-da-igreja-de-ouro-em-salvador/;Salvador;BA;Morte;-12.96753060720437;-38.464815913591075;True;2026-04-23 16:47:35.741556;61;754
"Desabamento na Igreja de São Francisco deixa um morto; vídeo";https://portaldocerrado.com/desabamento-igreja-sao-francisco-salvador/;Salvador;BA;Morte;-13.001124626982056;-38.47655932415909;True;2026-04-23 16:47:39.023106;61;754
Homem mata idoso sem-teto a pauladas na Liberdade;https://www.ibahia.com/salvador/homem-mata-idoso-sem-teto-a-pauladas-na-liberdade;Salvador;BA;Morte;-12.932585296412451;-38.345283196627705;True;2026-04-23 16:47:42.899733;61;754
Mural da Cidade — Salvador — Tudo que você precisa saber sobre as notícias da sua cidade;https://muraldacidade.com.br/salvador;Salvador;BA;Outros;-13.000990242007525;-38.46553821920194;True;2026-04-23 16:47:46.443084;61;785
Quem é a jovem que morreu na queda de teto de igreja histórica em Salvador;https://www.cnnbrasil.com.br/nacional/nordeste/ba/quem-e-a-jovem-que-morreu-na-queda-de-teto-de-igreja-historica-em-salvador/;São Paulo;SP;Morte;-23.563239561441414;-46.641208965226994;True;2026-04-23 16:47:50.705317;159;754
Famílias do Movimento Sem Teto da Bahia são despejadas em Salvador;https://www.anf.org.br/familias-do-movimento-sem-teto-da-bahia-sao-despejadas-em-salvador/;Salvador;BA;Outros;-12.985121676425905;-38.50069989666381;True;2026-04-23 16:47:53.221446;61;785
Sem-teto, pai de seis filhos abre negócio e vira milionário na Flórida;https://aloalobahia.com/noticias/2025/10/20/sem-teto-pai-de-seis-filhos-abre-negocio-e-vira-milionario-na-florida/;Salvador;BA;Outros;-12.971400431843293;-38.486323132084536;True;2026-04-23 16:47:56.130696;61;785
Frio nas ruas: metrô é refúgio para sem-teto em Londres;https://www.bbc.com/portuguese/noticias/2010/12/101217_frio_londres_jf;Natal;RN;Outros;-5.8087558691485395;-35.22594169113914;True;2026-04-23 16:48:00.655999;72;785
O teto da igreja;https://brasildelonge.com/2025/02/10/o-teto-da-igreja/;Vitória;ES;Morte;-20.32113730589646;-40.32786717392513;True;2026-04-23 16:48:03.175103;58;754
GALEGO NOTÍCIAS;https://galegonoticias.com.br/policia/pagina/3;Salvador;BA;Morte;-12.990125123240357;-38.4842095360534;True;2026-04-23 16:48:07.193593;61;754
Frio nas ruas: em Moscou, alcoolismo agrava situação dos sem-teto;https://www.bbc.com/portuguese/noticias/2010/12/101217_frio_moscou_jf;Salvador;BA;Outros;-12.993346724164722;-38.46928673482309;True;2026-04-23 16:48:11.867665;61;785
Ataque a tiros contra pessoas em situação de rua em Irajá deixa dois mortos;https://www.bradojornal.com/noticias/copa-do-mundo-catar-2022/2025/10/17/ataque-a-tiros-contra-pessoas-em-situacao-de-rua-em-iraja-deixa-dois-mortos/;Rio de Janeiro;RJ;Morte;-22.84881790119374;-43.311409020346524;True;2026-04-23 16:48:15.973286;216;754
Morador de rua é encontrado morto na Avenida Centenário;https://www.bahianoticias.com.br/noticia/135900-morador-de-rua-e-encontrado-morto-na-avenida-centenario;Salvador;BA;Morte;-12.973900594185704;-38.49712108806793;True;2026-04-23 16:48:28.239481;61;754
Morador do subúrbio de Salvador atrai mais de 160 mil seguidores em página que mostra belezas da região: 'Autoestima';https://g1.globo.com/ba/bahia/noticia/morador-do-suburbio-de-salvador-atrai-mais-de-160-mil-seguidores-em-pagina-que-mostra-belezas-da-regiao-autoestima.ghtml;Salvador;BA;Outros;-12.979880646030006;-38.49655104747168;True;2026-04-23 16:48:31.626252;61;785
Morador em situação de rua é assassinado a tiros em Feira de Santana;https://www.psnoticias.com.br/policia/morador-em-situacao-de-rua-e-assassinado-a-tiros-em-feira-de-santana/;Feira de Santana;BA;Outros;-12.256958238328613;-38.9489558241904;True;2026-04-23 16:48:35.940377;43;785
Make Your Day;https://www.tiktok.com/discover/morador-de-rua-e-a-dona-da-carteira-vídeo-original;Salvador;BA;Outros;-12.977013474193644;-38.4663518728789;True;2026-04-23 16:48:46.324821;61;785
Homem ateia fogo em morador de rua e foge no interior de SP;https://noticias.uol.com.br/cotidiano/ultimas-noticias/2021/01/15/homem-ateia-fogo-em-morador-de-rua-e-foge-no-interior-de-sp.htm;São Paulo;SP;Outros;-23.556273271856448;-46.6491848113242;True;2026-04-23 16:48:49.831642;159;785
Pessoas em situação de rua podem ganhar café da manhã gratuito em Salvador;https://atarde.com.br/politica/morador-de-rua-pode-ganhar-cafe-da-manha-gratuito-em-salvador-1382259;Salvador;BA;Outros;-12.985437464421448;-38.49919555740471;True;2026-04-23 16:48:53.187863;61;785
Moradores reclamam de falta de iluminação e infraestrutura em Novo Horizonte;https://www.portalsalvadorfm.com.br/salvador/moradores-reclamam-de-falta-de-iluminacao-e-infraestrutura-em-novo-horizonte/;Salvador;BA;Outros;-12.925329216359522;-38.44856130661254;True;2026-04-23 16:48:56.406870;61;785
Salvador revela dados sobre moradores em situação de rua;https://tvs1.com.br/salvador-revela-dados-sobre-moradores-em-situacao-de-rua/;Salvador;BA;Outros;-12.995546951117225;-38.488290625624956;True;2026-04-23 16:49:00.958539;61;785
A Bahia chorou: as 10 maiores tragédias dos últimos 40 anos;https://www.correio24horas.com.br/bahia/a-bahia-chorou-as-10-maiores-tragedias-dos-ultimos-40-anos-0119;Salvador;BA;Morte;-12.96492834513869;-38.468029145129606;True;2026-04-23 16:49:11.645112;61;754
Sempre Cidadão envolve R$64 milhões em ações para população de rua em Salvador – SEMPRE;https://sempre.salvador.ba.gov.br/sempre-cidadao-envolve-r64-milhoes-em-acoes-para-populacao-de-rua-em-salvador/;Salvador;BA;Outros;-12.921372894925526;-38.468643312366154;True;2026-04-23 16:49:14.366792;61;785
Número de pessoas em situação de rua em Porto Alegre cresceu 14% após enchente, diz levantamento;https://g1.globo.com/rs/rio-grande-do-sul/noticia/2025/03/08/numero-de-pessoas-em-situacao-de-rua-em-porto-alegre-cresceu-14percent-apos-enchente-diz-levantamento.ghtml;Porto Alegre;RS;Outros;-30.027022905243182;-51.199983444094954;True;2026-04-23 16:49:20.357818;69;785
População em situação de rua cresceu 32,2% em Porto Alegre em 2024;https://ihu.unisinos.br/categorias/648347-populacao-em-situacao-de-rua-cresceu-32-2-em-porto-alegre-em-2024;Porto Alegre;RS;Morte;-30.03165142655765;-51.24993679986616;True;2026-04-23 16:49:23.258391;69;754
Mais de mil pessoas superaram a situação de rua em Porto Alegre em 2025;https://prefeitura.poa.br/smas/noticias/mais-de-mil-pessoas-superaram-situacao-de-rua-em-porto-alegre-em-2025;Porto Alegre;RS;Outros;-30.044165560809795;-51.22293697021146;True;2026-04-23 16:49:27.447607;69;785
A crise da população de rua em Porto Alegre;https://www.matinaljornalismo.com.br/matinal/newsletter/urbana/a-crise-da-populacao-de-rua-em-porto-alegre/;Porto Alegre;RS;Morte;-30.01490553829839;-51.23024872428159;True;2026-04-23 16:49:30.701327;69;754
Negligência do poder público com a população em situação de rua resulta na morte por frio de três pessoas no RS;https://www.assufrgs.org.br/2025/06/02/negligencia-do-poder-publico-com-a-populacao-em-situacao-de-rua-resulta-na-morte-por-frio-de-tres-pessoas-no-rs/;Porto Alegre;RS;Morte;-30.042002135339843;-51.206419234430165;True;2026-04-23 16:49:34.252703;69;754
A população em situação de rua de Porto Alegre em meio à pandemia;https://averdade.org.br/2020/04/a-populacao-em-situacao-de-rua-de-porto-alegre-em-meio-a-pandemia/;Porto Alegre;RS;Outros;-30.027460432564887;-51.21723585203392;True;2026-04-23 16:49:37.247381;69;785
Perfil Sociodemográfico e Clínico-Epidemiológico Da População Em Situação De Rua Com Tuberculose;https://www.academia.edu/86903122/Perfil_Sociodemográfico_e_Clínico_Epidemiológico_Da_População_Em_Situação_De_Rua_Com_Tuberculose;São Paulo;SP;Morte;-23.54260831144413;-46.62854613244478;True;2026-04-23 16:49:39.913825;159;754
Chuvas agravam situação da população de rua em Porto Alegre;https://www.pragmatismopolitico.com.br/2024/05/chuvas-agravam-situacao-populacao-rua-porto-alegre.html;Porto Alegre;RS;Outros;-30.00629286189951;-51.22712071217275;True;2026-04-23 16:49:42.138189;69;785
“A minha casa é na rua”: vivências da população em situação de rua de Novo Hamburgo;https://revistas.usp.br/psicousp/article/view/222395;Rio de Janeiro;RJ;Morte;-22.34893504662233;-41.811063453397345;True;2026-04-23 16:49:51.134141;216;754
Porto Alegre. População em situação de rua denuncia sucateamento da assistência social;https://www.ihu.unisinos.br/categorias/566349-porto-alegre-populacao-em-situacao-de-rua-denuncia-sucateamento-da-assistencia-social;Porto Alegre;RS;Morte;-30.048420941326444;-51.247598955853846;True;2026-04-23 16:49:53.868228;69;754
Prefeitura e UFRGS iniciam levantamento para atualizar censo da população de Porto Alegre em situação de rua;https://gauchazh.clicrbs.com.br/porto-alegre/noticia/2026/04/prefeitura-e-ufrgs-iniciam-levantamento-para-atualizar-censo-da-populacao-de-porto-alegre-em-situacao-de-rua-cmng7ta18013m013mihipgdvq.html;Porto Alegre;RS;Outros;-30.02804819805892;-51.23205272317062;True;2026-04-23 16:50:11.573725;69;785
"Morador de rua é morto após ser espancado por populares em Porto Alegre; polícia apura suspeita de abuso infantil";https://www.infodovale.com.br/2025/10/morador-de-rua-e-morto-apos-ser.html;Porto Alegre;RS;Morte;-30.0415194718491;-51.2133465054338;True;2026-04-23 16:50:18.279010;69;754
Morador de rua é linchado após suspeita de abuso infantil no bairro Santana, em Porto Alegre;https://www.correiodopovo.com.br/notícias/polícia/morador-de-rua-e-linchado-apos-suspeita-de-abuso-infantil-no-bairro-santana-em-porto-alegre-1.1661893;Porto Alegre;RS;Morte;-30.03159855892165;-51.200838325509814;True;2026-04-23 16:50:21.158099;69;754
Militar é condenado por matar morador de rua a tiros em Porto Alegre;https://g1.globo.com/rs/rio-grande-do-sul/noticia/2025/11/26/militar-e-condenado-a-12-anos-de-prisao-por-matar-homem-em-situacao-de-rua-a-tiros-em-porto-alegre.ghtml;Porto Alegre;RS;Morte;-30.026495717656122;-51.24205776243062;True;2026-04-23 16:50:25.317344;69;754
Morador de rua morre engasgado com comida no Centro de Porto Alegre;https://www.terra.com.br/noticias/brasil/cidades/morador-de-rua-morre-engasgado-com-comida-no-centro-de-porto-alegre,216282eedcce4540f3b6944255b2f9ebdmcl42tq.html;Porto Alegre;RS;Morte;-30.041264085977513;-51.22377395704817;True;2026-04-23 16:50:28.575838;69;754
Morador de rua morre engasgado com comida no Centro de Porto Alegre;https://poa24horas.com.br/policia/2025/12/morador-de-rua-morre-engasgado-com-comida-no-centro-de-porto-alegre/;Porto Alegre;RS;Morte;-30.024664455140364;-51.216162985726484;True;2026-04-23 16:50:31.655459;69;754
Advogado é morto e ex-PM baleado durante briga com morador de rua;https://www.metropoles.com/colunas/mirelle-pinheiro/advogado-e-morto-e-ex-pm-baleado-durante-briga-com-morador-de-rua;Porto Alegre;RS;Morte;-30.0172746259321;-51.22916817646662;True;2026-04-23 16:50:35.900145;69;754
Polícia Civil investiga nova morte de homem em situação de rua em Porto Alegre;https://gauchazh.clicrbs.com.br/porto-alegre/noticia/2025/06/policia-civil-investiga-nova-morte-de-homem-em-situacao-de-rua-em-porto-alegre-cmbl0ktmz00lx014fgtps5ktw.html;Porto Alegre;RS;Morte;-30.043665066461422;-51.22569208219502;True;2026-04-23 16:50:38.188000;69;754
Morador de rua é encontrado morto no bairro Menino Deus, em Porto Alegre;https://gauchazh.clicrbs.com.br/porto-alegre/noticia/2021/07/morador-de-rua-e-encontrado-morto-no-bairro-menino-deus-em-porto-alegre-ckqkuu4jt0012013brftong47.html;Porto Alegre;RS;Morte;-30.03873929707888;-51.22000651318058;True;2026-04-23 16:50:41.795154;69;754
Frio mata morador de rua em Porto Alegre;https://atarde.com.br/brasil/frio-mata-morador-de-rua-em-porto-alegre-203011;Porto Alegre;RS;Morte;-30.02377846262626;-51.22656202868526;True;2026-04-23 16:50:43.981632;69;754
Imagens mostram homem sendo perseguido e espancado até a morte no centro de Porto Alegre;https://noticias.uol.com.br/cotidiano/ultimas-noticias/2013/02/25/homem-e-perseguido-e-espancado-ate-a-morte-no-centro-de-porto-alegre.htm;Porto Alegre;RS;Morte;-30.021352775419;-51.226063904298464;True;2026-04-23 16:50:47.522225;69;754
Moradores de rua morrem em decorrência do frio e geram mobilizações pelo país;https://ultimosegundo.ig.com.br/brasil/2021-07-02/morte-moradores-rua-frio.html;São Paulo;SP;Morte;-23.561958092227826;-46.61916074813599;True;2026-04-23 16:50:49.811231;159;754
Make Your Day;https://www.tiktok.com/discover/homem-da-pra-mendingo-em-porto-alegre;Porto Alegre;RS;Outros;-30.03389845022235;-51.24826262733825;True;2026-04-23 16:50:52.005256;69;785
Homem é condenado a mais de 15 anos por matar morador de rua, em Vacaria;https://agorars.com/redes-sociais/homem-condenado-matar-morador-rua-vacaria/;Porto Alegre;RS;Outros;-30.119329318758226;-51.23219445507013;True;2026-04-23 16:50:55.254256;69;785
"""Muita tristeza e angústia"", diz influenciadora sobre situação em Porto Alegre";https://www.cnnbrasil.com.br/nacional/muita-tristeza-e-angustia-diz-influenciadora-sobre-situacao-em-porto-alegre/;Porto Alegre;RS;Outros;-30.013366100893272;-51.23045575226075;True;2026-04-23 16:51:03.892057;69;785
Morador de rua é encontrado morto no centro de Porto Alegre;https://gauchazh.clicrbs.com.br/geral/noticia/2017/07/morador-de-rua-e-encontrado-morto-no-centro-de-porto-alegre-9832499.html;Porto Alegre;RS;Morte;-30.047438545934458;-51.21208611945281;True;2026-04-23 16:51:09.427625;69;754
Protesto com incêndio de ônibus em Porto Alegre foi motivado por assassinato de morador de condomínio popular;https://www.osul.com.br/protesto-com-incendio-de-onibus-em-porto-alegre-foi-motivado-por-assassinato-de-morador-de-condominio-popular/;Porto Alegre;RS;Morte;-30.057610049862177;-51.206052563048424;True;2026-04-23 16:51:15.467107;69;754
Homem é morto a tiros na Zona Norte de Porto Alegre;https://www.correiodopovo.com.br/notícias/polícia/homem-é-morto-a-tiros-na-zona-norte-de-porto-alegre-1.351413;Porto Alegre;RS;Morte;-29.994515369696472;-51.12933396103885;True;2026-04-23 16:51:19.779890;69;754
;https://www.tiktok.com/discover/cara-dando-para-o-mendigo-em-porto-alegre;Porto Alegre;RS;Outros;-30.030067874736;-51.23546608409699;True;2026-04-23 16:51:22.360272;69;785
"Homem de 30 anos é esfaqueado durante briga em Santa Maria; suspeito é morador de rua";https://www.terra.com.br/noticias/brasil/cidades/homem-de-30-anos-e-esfaqueado-durante-briga-em-santa-maria-suspeito-e-morador-de-rua,13e7f09cabf48b5d14eaaa5296c584160nb4ga15.html;Porto Alegre;RS;Outros;-30.020604386128145;-51.24218396417109;True;2026-04-23 16:51:25.927518;69;785
Morador de rua é assassinado em praça perto da sede do governo do RS;https://globoplay.globo.com/v/5739633/;Porto Alegre;RS;Outros;-30.049565682258578;-51.21556581402554;True;2026-04-23 16:51:29.366680;69;785
⚠️⚠️⚠️ ADVOGADO DO VALE DO SINOS DE 25 ANOS É MORTO A TIROS APÓS DISCUSSÃO COM MORADOR DE RUA EM PORTO ALEGRE - O advogado Mauirá Duro Schneider, de 25 anos, natural de Novo Hamburgo e com grande atua;https://www.facebook.com/DuduNews/videos/️️️-advogado-do-vale-do-sinos-de-25-anos-é-morto-a-tiros-após-discussão-com-mora/1222447536391133/;Porto Alegre;RS;Morte;-30.032108780154154;-51.207366498862974;True;2026-04-23 16:51:31.783971;69;754
Garoto de programa confessa assassinato de jovem em Porto Alegre;https://www.band.com.br/videos/garoto-de-programa-confessa-assassinato-de-jovem-em-porto-alegre-15364217;Porto Alegre;RS;Violência;-30.033346315181067;-51.221396873538524;True;2026-04-23 16:51:35.657028;69;81
Assassinato de morador de rua em Porto Alegre gera protestos;https://www.youtube.com/watch?v=77OeyQ-8QJ0;Porto Alegre;RS;Violência;-30.03551759317043;-51.22238703588718;True;2026-04-23 16:51:38.152761;69;81
Câmeras de segurança gravam assassinato de morador de rua em Porto Alegre (RS);https://noticias.r7.com/cidades/videos/cameras-de-seguranca-gravam-assassinato-de-morador-de-rua-em-porto-alegre-rs-26122023/;Porto Alegre;RS;Violência;-30.01509898802025;-51.20659394791236;True;2026-04-23 16:51:42.067653;69;81
Militar do Exército é condenado a 12 anos de prisão por matar homem em situação de rua;https://sbtnews.sbt.com.br/noticia/brasil/militar-do-exercito-e-condenado-a-12-anos-de-prisao-por-matar-homem-em-situacao-de-rua;Porto Alegre;RS;Outros;-30.012572009108855;-51.2341709294137;True;2026-04-23 16:51:45.324817;69;785
Mundo Positivo » Diversão;https://www.mundopositivo.com.br/diversao/famosos/manoel-soares-apresentador-da-globo-revela-que-ja-foi-morador-de-rua/;Porto Alegre;RS;Outros;-30.048418257275003;-51.214592222537455;True;2026-04-23 16:51:55.638434;69;785
Incêndio em abrigo para pessoas sem-teto deixa 10 mortos em Porto Alegre;https://www.dailymotion.com/video/x8xic2g;Porto Alegre;RS;Morte;-30.04326474432002;-51.24084569129176;True;2026-04-23 16:52:01.200686;69;754
Pessoas sem teto invadem antigo Prédio da Cia da Art, em Porto Alegre;https://www.youtube.com/watch?v=ggkfGt8o_Rk;Porto Alegre;RS;Outros;-30.04871548109892;-51.21171244464541;True;2026-04-23 16:52:03.371716;69;785
Sem teto é espancado até a morte em Porto Alegre;https://forum.outerspace.com.br/index.php?threads/sem-teto-é-espancado-até-a-morte-em-porto-alegre.321654/;Porto Alegre;RS;Morte;-30.049675883039647;-51.24946086554578;True;2026-04-23 16:52:14.811840;69;754
Criminosos fogem a pé após matarem homem a tiros;https://agenciagbc.com/2026/04/22/homem-morto-tiros-porto-alegre/;Porto Alegre;RS;Morte;-30.067945692885928;-51.19134260495523;True;2026-04-23 16:52:18.821212;69;754
Sem Teto são despejados em Porto Alegre;https://mst.org.br/2007/03/23/sem-teto-sao-despejados-em-porto-alegre/;Porto Alegre;RS;Outros;-30.013456430908736;-51.24770852527565;True;2026-04-23 16:52:20.884900;69;785
ONG que atende moradores de rua em Porto Alegre vence prêmio do governo federal;https://gauchazh.clicrbs.com.br/porto-alegre/noticia/2018/08/ong-que-atende-moradores-de-rua-em-porto-alegre-vence-premio-do-governo-federal-cjku4p6i701eu01n0n77vqws1.html;Rio de Janeiro;RJ;Outros;-22.91052668207873;-43.2163079380288;True;2026-04-23 16:52:24.964991;216;785
